Description,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,Accept-Language,id,User-Agent
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test1,um,0,iptest,23.16.0.1,CA,,,bing.com,en-CA,2,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test101,um,4,iptest,2.248.0.1,SE,,,bing.com,sv-SE,102,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test102,um,4,iptest,5.198.144.2,AT,,,bing.com,de-AT,103,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test103,um,4,iptest,2.104.0.0,DK,,,bing.com,da-DK,104,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test104,um,4,iptest,143.54.0.1,BR,,,bing.com,pt-BR,105,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test105,um,4,iptest,1.22.0.1,IN,,,bing.com,as-IN,106,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test106,um,5,iptest,23.16.0.1,CA,,,bing.com,en-CA,107,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test107,um,5,iptest,3.0.0.1,US,,,bing.com,en-US,108,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test108,um,5,iptest,1.43.255.255,AU,,,bing.com,en-AU,109,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test109,um,5,iptest,2.175.255.255,DE,,,bing.com,de-DE,110,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test110,um,5,iptest,2.143.255.255,ES,,,bing.com,eu-ES,111,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test111,um,5,iptest,2.15.255.255,FR,,,bing.com,fr-FR,112,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test112,um,5,iptest,2.31.255.255,GB,,,bing.com,en-GB,113,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test113,um,5,iptest,2.47.255.255,IT,,,bing.com,it-IT,114,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test114,um,5,iptest,1.0.31.255,JP,,,bing.com,ja-JP,115,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test115,um,5,iptest,5.2.79.255,NL,,,bing.com,nl-NL,116,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test116,um,5,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,117,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test117,um,5,iptest,31.31.128.1,BE,,,bing.com,be-BY,118,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test118,um,5,iptest,5.44.127.255,CH,,,bing.com,fr-CH,119,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test119,um,5,iptest,78.141.128.0,LU,,,bing.com,fr-CH,120,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test120,um,5,iptest,5.100.176.1,NO,,,bing.com,nb-NO,121,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test121,um,5,iptest,37.33.0.1,FI,,,bing.com,fi-FI,122,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test122,um,5,iptest,2.248.0.1,SE,,,bing.com,sv-SE,123,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test123,um,5,iptest,5.198.144.2,AT,,,bing.com,de-AT,124,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test124,um,5,iptest,2.104.0.0,DK,,,bing.com,da-DK,125,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test125,um,5,iptest,143.54.0.1,BR,,,bing.com,pt-BR,126,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test126,um,5,iptest,1.22.0.1,IN,,,bing.com,as-IN,127,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test127,um,6,iptest,23.16.0.1,CA,,,bing.com,en-CA,128,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test128,um,6,iptest,3.0.0.1,US,,,bing.com,en-US,129,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test129,um,6,iptest,1.43.255.255,AU,,,bing.com,en-AU,130,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test130,um,6,iptest,2.175.255.255,DE,,,bing.com,de-DE,131,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test131,um,6,iptest,2.143.255.255,ES,,,bing.com,eu-ES,132,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test132,um,6,iptest,2.15.255.255,FR,,,bing.com,fr-FR,133,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test133,um,6,iptest,2.31.255.255,GB,,,bing.com,en-GB,134,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test134,um,6,iptest,2.47.255.255,IT,,,bing.com,it-IT,135,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test135,um,6,iptest,1.0.31.255,JP,,,bing.com,ja-JP,136,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test136,um,6,iptest,5.2.79.255,NL,,,bing.com,nl-NL,137,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test137,um,6,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,138,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test138,um,6,iptest,31.31.128.1,BE,,,bing.com,be-BY,139,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test139,um,6,iptest,5.44.127.255,CH,,,bing.com,fr-CH,140,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test140,um,6,iptest,78.141.128.0,LU,,,bing.com,fr-CH,141,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test141,um,6,iptest,5.100.176.1,NO,,,bing.com,nb-NO,142,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test142,um,6,iptest,37.33.0.1,FI,,,bing.com,fi-FI,143,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test143,um,6,iptest,2.248.0.1,SE,,,bing.com,sv-SE,144,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test144,um,6,iptest,5.198.144.2,AT,,,bing.com,de-AT,145,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test145,um,6,iptest,2.104.0.0,DK,,,bing.com,da-DK,146,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test146,um,6,iptest,143.54.0.1,BR,,,bing.com,pt-BR,147,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test147,um,6,iptest,1.22.0.1,IN,,,bing.com,as-IN,148,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test148,um,7,iptest,23.16.0.1,CA,,,bing.com,en-CA,149,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test149,um,7,iptest,3.0.0.1,US,,,bing.com,en-US,150,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test150,um,7,iptest,1.43.255.255,AU,,,bing.com,en-AU,151,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test151,um,7,iptest,2.175.255.255,DE,,,bing.com,de-DE,152,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test152,um,7,iptest,2.143.255.255,ES,,,bing.com,eu-ES,153,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test153,um,7,iptest,2.15.255.255,FR,,,bing.com,fr-FR,154,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test154,um,7,iptest,2.31.255.255,GB,,,bing.com,en-GB,155,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test155,um,7,iptest,2.47.255.255,IT,,,bing.com,it-IT,156,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test156,um,7,iptest,1.0.31.255,JP,,,bing.com,ja-JP,157,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test157,um,7,iptest,5.2.79.255,NL,,,bing.com,nl-NL,158,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test158,um,7,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,159,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test159,um,7,iptest,31.31.128.1,BE,,,bing.com,be-BY,160,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test160,um,7,iptest,5.44.127.255,CH,,,bing.com,fr-CH,161,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test161,um,7,iptest,78.141.128.0,LU,,,bing.com,fr-CH,162,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test162,um,7,iptest,5.100.176.1,NO,,,bing.com,nb-NO,163,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test163,um,7,iptest,37.33.0.1,FI,,,bing.com,fi-FI,164,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test164,um,7,iptest,2.248.0.1,SE,,,bing.com,sv-SE,165,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test165,um,7,iptest,5.198.144.2,AT,,,bing.com,de-AT,166,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test166,um,7,iptest,2.104.0.0,DK,,,bing.com,da-DK,167,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test167,um,7,iptest,143.54.0.1,BR,,,bing.com,pt-BR,168,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test168,um,7,iptest,1.22.0.1,IN,,,bing.com,as-IN,169,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test169,um,8,iptest,23.16.0.1,CA,,,bing.com,en-CA,170,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test170,um,8,iptest,3.0.0.1,US,,,bing.com,en-US,171,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test171,um,8,iptest,1.43.255.255,AU,,,bing.com,en-AU,172,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test172,um,8,iptest,2.175.255.255,DE,,,bing.com,de-DE,173,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test173,um,8,iptest,2.143.255.255,ES,,,bing.com,eu-ES,174,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test174,um,8,iptest,2.15.255.255,FR,,,bing.com,fr-FR,175,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test175,um,8,iptest,2.31.255.255,GB,,,bing.com,en-GB,176,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test176,um,8,iptest,2.47.255.255,IT,,,bing.com,it-IT,177,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test177,um,8,iptest,1.0.31.255,JP,,,bing.com,ja-JP,178,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test178,um,8,iptest,5.2.79.255,NL,,,bing.com,nl-NL,179,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test179,um,8,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,180,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test180,um,8,iptest,31.31.128.1,BE,,,bing.com,be-BY,181,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test181,um,8,iptest,5.44.127.255,CH,,,bing.com,fr-CH,182,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test182,um,8,iptest,78.141.128.0,LU,,,bing.com,fr-CH,183,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test183,um,8,iptest,5.100.176.1,NO,,,bing.com,nb-NO,184,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test184,um,8,iptest,37.33.0.1,FI,,,bing.com,fi-FI,185,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test185,um,8,iptest,2.248.0.1,SE,,,bing.com,sv-SE,186,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test186,um,8,iptest,5.198.144.2,AT,,,bing.com,de-AT,187,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test187,um,8,iptest,2.104.0.0,DK,,,bing.com,da-DK,188,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test188,um,8,iptest,143.54.0.1,BR,,,bing.com,pt-BR,189,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test189,um,8,iptest,1.22.0.1,IN,,,bing.com,as-IN,190,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test190,um,99,iptest,23.16.0.1,CA,,,bing.com,en-CA,191,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test191,um,99,iptest,3.0.0.1,US,,,bing.com,en-US,192,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test192,um,99,iptest,1.43.255.255,AU,,,bing.com,en-AU,193,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test193,um,99,iptest,2.175.255.255,DE,,,bing.com,de-DE,194,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test194,um,99,iptest,2.143.255.255,ES,,,bing.com,eu-ES,195,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test195,um,99,iptest,2.15.255.255,FR,,,bing.com,fr-FR,196,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test196,um,99,iptest,2.31.255.255,GB,,,bing.com,en-GB,197,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test197,um,99,iptest,2.47.255.255,IT,,,bing.com,it-IT,198,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test198,um,99,iptest,1.0.31.255,JP,,,bing.com,ja-JP,199,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test199,um,99,iptest,5.2.79.255,NL,,,bing.com,nl-NL,200,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test200,um,99,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,201,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test201,um,99,iptest,31.31.128.1,BE,,,bing.com,be-BY,202,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
