id,Description ,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,,User-Agent
80,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test72,um,3,iptest,2.248.0.1,SE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
81,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test73,um,3,iptest,5.198.144.2,AT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
82,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test74,um,3,iptest,2.104.0.0,DK,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
83,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test75,um,3,iptest,143.54.0.1,BR,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
84,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test76,um,3,iptest,1.22.0.1,IN,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
85,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test77,um,4,iptest,23.16.0.1,CA,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
86,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test39,um,4,iptest,3.0.0.1,US,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
87,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test40,um,4,iptest,1.43.255.255,AU,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
88,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test41,um,4,iptest,2.175.255.255,DE,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
89,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test79,um,4,iptest,2.143.255.255,ES,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
90,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test80,um,4,iptest,2.15.255.255,FR,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
91,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test81,um,4,iptest,2.31.255.255,GB,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
92,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test82,um,4,iptest,2.47.255.255,IT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
93,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test83,um,4,iptest,1.0.31.255,JP,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
94,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test84,um,4,iptest,5.2.79.255,NL,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
95,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test85,um,4,iptest,14.1.63.255,NZ,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
96,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test86,um,4,iptest,31.31.128.1,BE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
97,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test39,um,4,iptest,5.44.127.255,CH,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
98,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test40,um,4,iptest,78.141.128.0,LU,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
99,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test41,um,4,iptest,5.100.176.1,NO,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
100,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test88,um,4,iptest,37.33.0.1,FI,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
101,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test89,um,4,iptest,2.248.0.1,SE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
102,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test90,um,4,iptest,5.198.144.2,AT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
103,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test91,um,4,iptest,2.104.0.0,DK,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
104,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test92,um,4,iptest,143.54.0.1,BR,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
105,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test93,um,4,iptest,1.22.0.1,IN,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
106,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test94,um,5,iptest,23.16.0.1,CA,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
107,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test95,um,5,iptest,3.0.0.1,US,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
108,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test39,um,5,iptest,1.43.255.255,AU,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
109,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test40,um,5,iptest,2.175.255.255,DE,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
110,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test41,um,5,iptest,2.143.255.255,ES,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
111,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test97,um,5,iptest,2.15.255.255,FR,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
112,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test98,um,5,iptest,2.31.255.255,GB,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
113,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test99,um,5,iptest,2.47.255.255,IT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
114,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test100,um,5,iptest,1.0.31.255,JP,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
115,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test101,um,5,iptest,5.2.79.255,NL,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
116,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test102,um,5,iptest,14.1.63.255,NZ,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
117,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test103,um,5,iptest,31.31.128.1,BE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
118,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test104,um,5,iptest,5.44.127.255,CH,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
119,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test39,um,5,iptest,78.141.128.0,LU,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
120,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test40,um,5,iptest,5.100.176.1,NO,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
121,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test41,um,5,iptest,37.33.0.1,FI,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
122,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test106,um,5,iptest,2.248.0.1,SE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
123,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test107,um,5,iptest,5.198.144.2,AT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
124,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test108,um,5,iptest,2.104.0.0,DK,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
125,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test109,um,5,iptest,143.54.0.1,BR,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
126,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test110,um,5,iptest,1.22.0.1,IN,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
127,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test111,um,6,iptest,23.16.0.1,CA,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
128,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test112,um,6,iptest,3.0.0.1,US,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
129,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test113,um,6,iptest,1.43.255.255,AU,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
130,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test39,um,6,iptest,2.175.255.255,DE,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
131,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test40,um,6,iptest,2.143.255.255,ES,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
132,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test41,um,6,iptest,2.15.255.255,FR,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
133,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test115,um,6,iptest,2.31.255.255,GB,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
134,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test116,um,6,iptest,2.47.255.255,IT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
135,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test117,um,6,iptest,1.0.31.255,JP,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
136,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test118,um,6,iptest,5.2.79.255,NL,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
137,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test119,um,6,iptest,14.1.63.255,NZ,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
138,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test120,um,6,iptest,31.31.128.1,BE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
139,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test121,um,6,iptest,5.44.127.255,CH,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
140,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test122,um,6,iptest,78.141.128.0,LU,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
141,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test39,um,6,iptest,5.100.176.1,NO,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
142,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test40,um,6,iptest,37.33.0.1,FI,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
143,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test41,um,6,iptest,2.248.0.1,SE,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
144,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test124,um,6,iptest,5.198.144.2,AT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
145,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test125,um,6,iptest,2.104.0.0,DK,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
146,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test126,um,6,iptest,143.54.0.1,BR,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
147,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test127,um,6,iptest,1.22.0.1,IN,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
148,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test128,um,7,iptest,23.16.0.1,CA,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
149,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test129,um,7,iptest,3.0.0.1,US,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
150,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test130,um,7,iptest,1.43.255.255,AU,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
151,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test131,um,7,iptest,2.175.255.255,DE,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
152,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test39,um,7,iptest,2.143.255.255,ES,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
153,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test40,um,7,iptest,2.15.255.255,FR,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
154,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test41,um,7,iptest,2.31.255.255,GB,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
155,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test133,um,7,iptest,2.47.255.255,IT,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
156,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test134,um,7,iptest,1.0.31.255,JP,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
157,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test135,um,7,iptest,5.2.79.255,NL,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
158,Allocation mode 0,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test136,um,7,iptest,14.1.63.255,NZ,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
